GENERALIZED BORN:,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,
4311,18.78,43.64,1.43,0,0.03,0,1.34,-5.02,13.22,37.01,-7.04,4.37,110.43,-2.67,107.77,,,
4321,14.47,48.57,-2.94,0,0.02,0,2.68,-4.35,12.88,36.17,-7.34,4.39,107.49,-2.95,104.54,,,
4331,12.12,53.33,-0.47,0,0.04,0,4.71,-5.65,13.5,37.97,-7.35,4.33,115.55,-3.02,112.54,,,
4341,15.59,46.92,-3.98,0,0.02,0,0.16,-5.84,11.94,38.22,-7.46,4.41,103.02,-3.04,99.97,,,
4351,16.43,52.73,2.1,0,0.02,0,3.5,-5.12,11.97,37.22,-7.29,4.43,118.85,-2.86,115.99,,,
4361,12.02,55.79,-3.08,0,0.05,0,-0.18,-5.45,15.78,38.2,-7.5,4.48,113.12,-3.03,110.09,,,
4371,11.89,52.52,1.4,0,0.05,0,2.82,-5.05,12.6,36.52,-7.69,4.38,112.75,-3.31,109.44,,,
4381,8.7,46.26,0,0,0.01,0,4.71,-5.62,13.8,38.32,-7,4.38,106.19,-2.62,103.57,,,
4391,16.68,49.56,2.79,0,0.01,0,0.19,-5.68,14.58,38.45,-7.11,4.35,116.6,-2.77,113.83,,,
4401,13.56,51.48,-2.2,0,0.04,0,2.64,-4.59,12.97,36.48,-7.54,4.41,110.39,-3.13,107.26,,,
4411,10.24,52.86,-1.31,0,0.04,0,-0.72,-5.02,16.43,37.58,-7.06,4.39,110.09,-2.67,107.42,,,
4421,15.62,45.88,-1.15,0,0.01,0,1.9,-5.87,13.89,38.72,-7.19,4.42,108.99,-2.76,106.23,,,
4431,12.73,52.35,1.63,0,0.04,0,-2.8,-5.54,13.64,38.06,-7.43,4.39,110.1,-3.04,107.06,,,
4441,12.4,43.14,2.52,0,0.05,0,1.53,-6.36,12.14,39.73,-7.14,4.42,105.15,-2.72,102.42,,,
4451,17.08,49.89,-1.95,0,0.01,0,-0.47,-5.42,14.03,37.54,-7.13,4.39,110.71,-2.75,107.96,,,
4461,16.18,47.16,0.8,0,0.01,0,0.97,-4.77,15.6,36.96,-6.88,4.42,112.91,-2.46,110.44,,,
4471,20.55,49.03,1.47,0,0.03,0,3.47,-5.77,14.29,38.04,-7.51,4.41,121.12,-3.11,118.01,,,
4481,16.97,49.31,-3.2,0,0.07,0,3.44,-4.48,12.71,36.2,-7.56,4.48,111.02,-3.08,107.95,,,
4491,13.73,45.48,1.48,0,0.01,0,0.17,-5.18,15.68,38.08,-6.72,4.37,109.45,-2.35,107.11,,,
4501,7.23,49,-1.11,0,0.04,0,2.59,-4.55,15.91,36.77,-7.18,4.42,105.89,-2.76,103.13,,,
4511,18.5,46.91,-2.89,0,0.03,0,2.82,-4.89,12.72,36.74,-7.57,4.47,109.93,-3.09,106.84,,,
4521,12.83,57.15,-0.54,0,0.02,0,-0.66,-4.99,14.11,37.19,-7.23,4.44,115.11,-2.79,112.32,,,
4531,10.98,53.06,-0.99,0,0.03,0,1.6,-4.54,12.8,36.73,-7.49,4.45,109.67,-3.04,106.63,,,
4541,12.99,54.55,1.69,0,0.03,0,0.61,-4.92,15.7,36.91,-6.99,4.4,117.56,-2.6,114.96,,,
4551,11.89,53.8,2.27,0,0.06,0,1.91,-5.86,16.04,38.83,-7.39,4.41,118.93,-2.98,115.95,,,
4561,12.5,51.2,-1.71,0,0.02,0,-1.89,-4.82,14.08,36.72,-7.36,4.41,106.11,-2.95,103.16,,,
4571,8.44,50.42,1.18,0,0.01,0,3.09,-4.34,17.68,36.15,-6.86,4.41,112.62,-2.45,110.17,,,
4581,6.35,47.59,2.16,0,0.03,0,3.31,-4.66,15.76,36.79,-6.99,4.47,107.34,-2.53,104.81,,,
4591,22.16,41.64,0.48,0,0.03,0,1.27,-5.54,14.76,38.36,-7.38,4.43,113.16,-2.95,110.21,,,
4601,8.92,49.12,0.58,0,0.05,0,-0.39,-5.72,14.41,39.16,-7.32,4.5,106.13,-2.81,103.32,,,
4611,11.25,51.39,-0.25,0,0.02,0,3.01,-5.69,18.75,39.12,-6.75,4.39,117.6,-2.36,115.24,,,
4621,11.59,50.47,-0.58,0,0.01,0,-1,-5.73,13.56,37.98,-7.76,4.45,106.31,-3.31,102.99,,,
4631,10.63,45.51,-0.56,0,0.01,0,2.01,-4.72,14.8,36.86,-7.23,4.39,104.55,-2.84,101.71,,,
4641,10.97,54.15,-3.39,0,0.02,0,0.6,-4.38,13.64,36.76,-6.71,4.44,108.38,-2.27,106.11,,,
4651,15.93,48.55,1.53,0,0.01,0,2.19,-5.18,15.35,37.05,-7.15,4.4,115.44,-2.75,112.69,,,
4661,9.84,46.42,-1.61,0,0.02,0,2,-4.61,13.74,36.09,-7.42,4.39,101.88,-3.04,98.85,,,
4671,22.05,50.04,-1.46,0,0.03,0,1.48,-5.86,13.09,38.27,-7.56,4.47,117.64,-3.08,114.55,,,
4681,18.7,42.21,-2.72,0,0.03,0,4.9,-4.67,12.77,36.7,-7.31,4.37,107.92,-2.94,104.98,,,
4691,15.18,56.25,-2.54,0,0.04,0,1.58,-5.84,11.58,38.44,-7.71,4.43,114.7,-3.28,111.42,,,
4701,14.69,54.47,-2.1,0,0.02,0,3.64,-4.69,14.23,36.58,-6.78,4.42,116.85,-2.36,114.49,,,
4711,13.71,59.41,1.48,0,0.06,0,1.56,-4.49,11.22,36.16,-7.28,4.41,119.12,-2.87,116.25,,,
4721,10.33,54.02,-0.66,0,0,0,4.98,-6.32,15.87,39.15,-7.24,4.43,117.37,-2.81,114.56,,,
4731,15.63,48.27,1.82,0,0.03,0,2.82,-4.57,14.98,36.93,-7.18,4.41,115.89,-2.78,113.12,,,
4741,14.45,57.12,-3.15,0,0.03,0,-1.61,-4.67,11.95,36.4,-7.46,4.42,110.5,-3.04,107.46,,,
4751,21.94,45.42,-2.99,0,0.02,0,1.79,-4.65,12.34,36.25,-7.53,4.39,110.12,-3.14,106.98,,,
4761,24.93,48.84,-0.19,0,0.02,0,1.34,-5.13,12.31,37.18,-7.28,4.36,119.32,-2.93,116.39,,,
4771,9.65,52.37,-0.47,0,0.01,0,2.11,-5.5,14.46,37.45,-7.04,4.39,110.09,-2.65,107.44,,,
4781,15.44,60.13,-2.04,0,0.01,0,-3.66,-6.16,11.74,38.66,-7.11,4.4,114.12,-2.72,111.41,,,
4791,13.92,47.61,-1.14,0,0.01,0,1.6,-5.45,12.54,37.49,-7.79,4.39,106.56,-3.4,103.17,,,
4801,14.04,52.27,0.3,0,0.07,0,-1.53,-5.68,12.7,38.59,-7,4.38,110.76,-2.62,108.13,,,
4811,10.61,47.24,-0.87,0,0.04,0,3.98,-5.23,11.95,37.79,-7.28,4.37,105.52,-2.91,102.62,,,
4821,16.22,55.98,1.32,0,0.02,0,-0.35,-5.5,12.61,38.06,-7.28,4.43,118.37,-2.85,115.52,,,
4831,11.39,51.48,-3.02,0,0.02,0,1.79,-5.3,14.15,37.47,-7.3,4.35,107.98,-2.95,105.03,,,
4841,14.78,52.06,-0.99,0,0.03,0,3.52,-4.67,12.69,36.65,-7.16,4.38,114.08,-2.79,111.3,,,
4851,11.76,51.94,1.53,0,0.04,0,2.67,-5.5,13.3,37.71,-7.77,4.38,113.45,-3.4,110.06,,,
4861,12.14,60.85,0.91,0,0.05,0,2.34,-5.11,14.38,37.24,-7.38,4.43,122.8,-2.95,119.85,,,
4871,13.57,51.17,3.17,0,0.06,0,2.13,-4.74,13.32,36.98,-7.24,4.44,115.67,-2.8,112.87,,,
4881,15.11,52.66,-0.63,0,0.06,0,4.54,-5.97,11.14,38.79,-7.69,4.44,115.7,-3.25,112.45,,,
4891,12.63,61.15,-4.73,0,0.01,0,3.7,-5.81,13.26,38.21,-7.9,4.45,118.42,-3.45,114.97,,,
4901,18.58,54.01,-1,0,0.01,0,1.15,-5.94,12.53,38.74,-7.73,4.43,118.08,-3.3,114.78,,,
4911,13.79,48.08,-1.14,0,0.02,0,2.14,-4.48,12.2,36.09,-7.43,4.43,106.7,-3,103.7,,,
4921,15.59,46.61,0.21,0,0.07,0,3,-5.44,13.06,37.61,-7.76,4.38,110.71,-3.38,107.33,,,
4931,13.64,58.58,-3.61,0,0.02,0,-1.78,-5.64,9.8,37.78,-7.66,4.4,108.78,-3.27,105.51,,,
4941,12.63,49.46,1.67,0,0.03,0,-0.04,-4.5,13.62,36.49,-7.23,4.36,109.35,-2.87,106.48,,,
4951,11.32,57.92,0.82,0,0.02,0,-0.35,-4.9,13.64,37.38,-7.01,4.38,115.84,-2.63,113.21,,,
4961,13.85,56.77,-2.06,0,0.01,0,-1.74,-5.07,14.15,37.55,-6.81,4.4,113.44,-2.41,111.04,,,
4971,15.98,60.92,-0.3,0,0.01,0,1.39,-5.42,11.15,37.63,-7.48,4.43,121.36,-3.05,118.31,,,
4981,17.32,55.6,-0.46,0,0.03,0,0.33,-4.55,13.72,36.83,-7.06,4.39,118.84,-2.67,116.17,,,
4991,12.88,56.59,-1.2,0,0.03,0,5.15,-5.64,13.6,38.61,-7.3,4.35,120.03,-2.95,117.08,,,
5001,14.16,54.71,-0.67,0,0.01,0,-4.11,-4.37,13.09,36.68,-6.75,4.42,109.5,-2.33,107.17,,,
5011,11.88,47.81,-0.27,0,0.04,0,2.11,-5.5,12.24,38.14,-7.12,4.37,106.44,-2.75,103.69,,,
5021,9.44,48.28,-2.78,0,0.01,0,0.39,-5.58,16.8,38.71,-7.05,4.34,105.27,-2.71,102.56,,,
5031,9.82,56.09,3.31,0,0.04,0,-2.35,-5.34,15.76,38.08,-7.08,4.44,115.41,-2.64,112.77,,,
5041,13.27,50.83,1.12,0,0.02,0,-0.33,-5.31,15.23,37.58,-7.45,4.4,112.41,-3.05,109.36,,,
5051,13.02,51.06,4.59,0,0.14,0,2.97,-5.11,14.19,37.66,-7.04,4.42,118.52,-2.62,115.9,,,
5061,11.3,53.96,-1.73,0,0.04,0,-3.16,-5.14,15.49,38.01,-7.45,4.39,108.78,-3.06,105.72,,,
5071,11.87,50.12,-0.16,0,0.04,0,-1.18,-5.61,13.78,38.74,-7.2,4.43,107.59,-2.76,104.82,,,
5081,9.1,51.71,-2.2,0,0.04,0,-1.35,-5.49,15.6,37.91,-7.4,4.4,105.32,-3,102.32,,,
5091,12.7,55.04,-2.12,0,0.01,0,-0.16,-5.47,15.7,38.13,-7.5,4.41,113.84,-3.09,110.75,,,
5101,13.56,48.95,-1.95,0,0.05,0,-0.9,-5.35,13.16,37.64,-7.38,4.43,105.16,-2.95,102.22,,,
5111,12.47,54.78,1.27,0,0.02,0,0.31,-4.64,15.42,36.71,-6.72,4.43,116.34,-2.29,114.05,,,
5121,12.55,56.69,-3.17,0,0.02,0,-2,-4.86,16.45,37.52,-6.96,4.39,113.21,-2.57,110.63,,,
5131,9.11,48.88,-2.77,0,0.01,0,0.14,-4.75,13.8,37.01,-7.38,4.39,101.44,-3,98.44,,,
5141,11.61,53.35,-3.39,0,0.01,0,-0.56,-4.88,16.79,37.41,-7.25,4.41,110.35,-2.83,107.52,,,
5151,12.04,43.9,-3.05,0,0,0,1.78,-5.65,16.23,38.47,-6.92,4.36,103.73,-2.55,101.18,,,
5161,10.03,47.55,-1.71,0,0.01,0,-2.61,-4.85,16.62,37.6,-6.91,4.4,102.63,-2.51,100.12,,,
5171,12.14,57.45,-0.22,0,0.05,0,-0.19,-4.63,13.23,36.5,-7.6,4.41,114.33,-3.19,111.14,,,
5181,17.83,48.44,-0.13,0,0.03,0,-0.84,-4.91,13.97,37.58,-7.05,4.39,111.97,-2.66,109.31,,,
5191,11.48,45.63,-2.5,0,0.02,0,-3.04,-4.82,15.5,37.46,-6.83,4.38,99.73,-2.45,97.28,,,
5201,11.96,60.91,-1.46,0,0.01,0,-1.54,-4.6,13.5,37.03,-6.6,4.44,115.81,-2.15,113.66,,,
5211,13.78,52.64,1.66,0,0.08,0,-1.35,-6.09,14.65,39.26,-7.63,4.43,114.62,-3.19,111.43,,,
5221,18.68,54,0.38,0,0.02,0,-0.94,-4.62,13.75,36.32,-7.39,4.4,117.59,-2.99,114.6,,,
5231,15.07,48.22,-4.45,0,0,0,4.16,-4.83,16.93,37.19,-7.33,4.37,112.29,-2.96,109.33,,,
5241,15.11,48.18,3.89,0,0.05,0,2.06,-4.77,18,36.91,-6.98,4.35,119.44,-2.63,116.8,,,
5251,14.83,49.17,-1.29,0,0.02,0,-1.23,-5.53,14.71,38.16,-7.32,4.41,108.83,-2.92,105.91,,,
5261,14.28,39.18,0.48,0,0.04,0,1.11,-5.73,12.19,38.48,-7.14,4.4,100.03,-2.74,97.29,,,
5271,14.25,54.32,-1.66,0,0.07,0,0.89,-4.5,15.48,36.61,-6.71,4.37,115.46,-2.34,113.12,,,
5281,9.14,48.9,-2.06,0,0.04,0,-0.58,-5.1,14.75,37.55,-7.33,4.4,102.65,-2.93,99.72,,,
5291,10.04,57.72,3.13,0,0.06,0,-3.65,-6.08,13.9,39.19,-7.35,4.44,114.31,-2.91,111.4,,,
5301,17.22,46.05,-0.3,0,0.02,0,0.81,-4.77,15.1,36.72,-7.18,4.37,110.86,-2.81,108.05,,,
5311,17.54,49.43,1.44,0,0.01,0,-1.9,-5.59,14.13,38.09,-7.43,4.45,113.15,-2.98,110.17,,,
5321,15.56,48.5,0.73,0,0.04,0,0.74,-5.48,15.53,38.08,-7.06,4.38,113.69,-2.68,111.01,,,
5331,11.02,59.05,-1.77,0,0.03,0,0.45,-5.17,14.41,37.94,-7.22,4.41,115.94,-2.8,113.14,,,
5341,11.25,53.36,-2.49,0,0,0,-0.64,-5.56,14.2,38.27,-7.41,4.38,108.39,-3.02,105.36,,,
5351,14.96,51.76,0.74,0,0,0,-1.87,-5.93,14.28,39.33,-7.35,4.4,113.27,-2.95,110.32,,,
5361,13.99,55.83,-1.11,0,0.02,0,-2.36,-5.73,16.05,38.99,-7.22,4.42,115.68,-2.81,112.87,,,
5371,9.33,52.72,2.12,0,0.06,0,-1,-4.78,16.01,36.7,-7.31,4.4,111.16,-2.91,108.25,,,
5381,13.85,48.74,0.11,0,0.05,0,-1.52,-4.62,15.02,36.86,-6.99,4.39,108.5,-2.6,105.9,,,
5391,11.56,46.84,-0.4,0,0.06,0,5.39,-5.61,15.08,38.48,-6.97,4.38,111.4,-2.59,108.82,,,
5401,8.46,56.28,-2.35,0,0.01,0,-0.37,-4.85,15.71,37.25,-7.13,4.41,110.13,-2.72,107.41,,,
5411,17.78,47.5,-1.47,0,0.04,0,1.58,-5.29,13.73,37.96,-7.74,4.41,111.83,-3.33,108.49,,,
5421,10.33,52.72,1.59,0,0.07,0,-0.57,-4.62,13.03,37.04,-7.01,4.43,109.6,-2.58,107.02,,,
5431,11.13,48.12,1.55,0,0.04,0,-1.04,-5.47,13.33,38.37,-7.51,4.4,106.03,-3.11,102.92,,,
5441,16.21,57.19,-2.23,0,0.01,0,-1.96,-4.44,13.15,36.47,-7.29,4.45,114.4,-2.84,111.56,,,
5451,13.93,49.64,1.83,0,0.05,0,-1.76,-5.08,14.78,37.11,-7.51,4.38,110.5,-3.13,107.37,,,
5461,11.98,48.09,2.41,0,0.02,0,0.97,-4.94,15.17,37.33,-7.21,4.39,111.03,-2.82,108.21,,,
5471,7.87,53.71,0.43,0,0.02,0,1.31,-4.74,14.43,36.72,-7.24,4.38,109.75,-2.86,106.89,,,
5481,17.68,53.37,0.96,0,0.01,0,-1.96,-6.05,11.18,39.61,-7.47,4.48,114.8,-2.99,111.8,,,
5491,13.62,50.09,-1.28,0,0.04,0,0.46,-5.35,12.92,38.14,-7.28,4.47,108.64,-2.81,105.83,,,
5501,15,53.29,0.47,0,0.01,0,3.01,-4.64,13.39,36.69,-7.29,4.4,117.21,-2.89,114.32,,,
5511,8.66,48.98,-0.81,0,0.02,0,0.07,-5,16.25,37.53,-7.22,4.44,105.7,-2.78,102.93,,,
5521,13.09,52.21,-0.73,0,0.01,0,1.18,-4.37,13.57,36.34,-7.56,4.44,111.3,-3.12,108.18,,,
5531,14.31,55.96,-1.01,0,0.02,0,-1.49,-4.7,13.63,36.5,-7.09,4.45,113.22,-2.64,110.58,,,
5541,14.62,47.35,-0.02,0,0.02,0,1.48,-5.1,13.4,37.74,-7.43,4.4,109.49,-3.03,106.46,,,
5551,12.38,57.81,-0.43,0,0.02,0,-1.95,-4.84,13.03,36.6,-7.97,4.46,112.62,-3.51,109.11,,,
5561,11.05,45.97,-3.14,0,0.02,0,1.45,-4.83,13.35,37.05,-7.1,4.43,100.92,-2.67,98.25,,,
5571,11.97,58.25,-0.67,0,0.02,0,0.25,-4.51,14.72,36.08,-7.14,4.42,116.1,-2.73,113.38,,,
5581,14.69,50.02,0.69,0,0.02,0,-1.12,-5.23,14.47,37.46,-7.19,4.42,111,-2.77,108.24,,,
5591,13.22,62.31,-3.62,0,0.01,0,-0.28,-5.36,11.57,37.54,-7.83,4.42,115.4,-3.41,111.98,,,
5601,12.06,43.81,-1.08,0,0.02,0,2.13,-5.28,13.48,37.54,-6.98,4.38,102.68,-2.6,100.08,,,
5611,11.17,45.77,-1.18,0,0.07,0,1.76,-4.63,13.19,36.45,-7.42,4.41,102.61,-3.01,99.59,,,
5621,11.18,54.8,1.02,0,0.03,0,-3.29,-5.04,12.97,36.97,-7.51,4.42,108.63,-3.08,105.54,,,
5631,18.19,43.77,-1.33,0,0.02,0,1.29,-6,11.72,38.8,-7.74,4.43,106.45,-3.3,103.14,,,
5641,7.86,48.7,0.22,0,0.07,0,2.67,-5.73,16.25,38.58,-6.76,4.37,108.63,-2.38,106.25,,,
5651,10.91,60.88,-0.3,0,0.02,0,5.84,-5.24,14.12,38.3,-7.44,4.39,124.54,-3.05,121.48,,,
5661,11.14,43.77,-0.85,0,0.04,0,0.9,-5.27,12.92,38.17,-7.32,4.46,100.82,-2.86,97.97,,,
5671,12.66,49.44,0.52,0,0.03,0,6.78,-4.96,15.25,37.1,-6.81,4.38,116.83,-2.43,114.39,,,
5681,9.86,44.58,-2.23,0,0.05,0,1.99,-5.42,13.5,37.91,-7.61,4.38,100.22,-3.23,96.98,,,
5691,13.98,49.96,-4.62,0,0.01,0,0.25,-5.48,13.95,38.4,-7.28,4.41,106.45,-2.86,103.59,,,
5701,13.85,51.95,1.71,0,0.03,0,-4.45,-4.85,15.68,37.32,-7.35,4.42,111.24,-2.93,108.3,,,
5711,12.01,45.64,-2.3,0,0.03,0,4.25,-4.68,13.32,36.75,-6.91,4.38,105.02,-2.53,102.49,,,
5721,8.51,53.5,-0.3,0,0.02,0,-1.84,-5.13,14.1,38.04,-7.04,4.42,106.89,-2.62,104.27,,,
5731,12.6,47.59,-0.12,0,0.02,0,4.76,-5.65,16.03,38.9,-6.98,4.4,114.13,-2.58,111.55,,,
5741,10,56.43,-3.25,0,0.02,0,0.12,-4.6,14.95,36.55,-7.15,4.41,110.23,-2.74,107.49,,,
5751,19,45.09,-0.39,0,0.05,0,-0.9,-4.59,14.41,36.8,-7.43,4.43,109.47,-3,106.47,,,
5761,13.67,55.08,2.11,0,0.05,0,-2.18,-4.8,16.89,36.84,-7.14,4.44,117.66,-2.7,114.96,,,
5771,17.06,54.75,-0.26,0,0.03,0,-2.2,-5.22,13.77,37.72,-6.92,4.4,115.66,-2.52,113.13,,,
5781,10.8,45.58,1.52,0,0.02,0,0.71,-5.63,16.52,38.45,-7.17,4.37,107.97,-2.8,105.17,,,
5791,18.7,56.82,-1.06,0,0.01,0,1.84,-5.63,14.79,37.86,-7.88,4.41,123.34,-3.47,119.87,,,
5801,9.98,47.51,-1.34,0,0.01,0,0.26,-5.01,14.36,37.25,-7.47,4.42,103.01,-3.05,99.96,,,
5811,15.91,49.33,0.71,0,0.07,0,-2.29,-5.09,12.62,36.9,-7.72,4.46,108.16,-3.26,104.89,,,
5821,15.55,42.79,-2.54,0,0.02,0,0.76,-4.47,14.78,36.15,-7.39,4.43,103.03,-2.97,100.07,,,
5831,12.59,45.61,0.19,0,0.01,0,0.91,-4.58,14.66,37.01,-7.32,4.41,106.4,-2.91,103.48,,,
5841,12.74,52.22,-2.7,0,0.02,0,-0.44,-5.48,13.01,38.13,-7.43,4.41,107.5,-3.02,104.49,,,
5851,13.99,52.24,-2.17,0,0.02,0,-0.82,-5.38,15.22,37.37,-7.71,4.38,110.46,-3.33,107.13,,,
5861,23.77,45.21,0.33,0,0.01,0,-0.76,-5.36,13.55,37.45,-7.4,4.41,114.22,-2.99,111.23,,,
5871,15.9,49.41,-2.44,0,0,0,1.9,-4.76,14.32,36.83,-7.36,4.39,111.15,-2.97,108.18,,,
5881,12.27,53.73,0.12,0,0.04,0,-1.18,-4.69,12.97,37.09,-7.43,4.48,110.35,-2.95,107.4,,,
5891,10.55,51.65,-2.54,0,0.01,0,-2.49,-4.96,14.14,37.66,-7.26,4.42,104.02,-2.85,101.18,,,
5901,7.75,49.59,0.06,0,0.04,0,-0.62,-4.91,16.62,37.87,-6.99,4.36,106.41,-2.63,103.78,,,
5911,10.83,50.63,-0.6,0,0.04,0,3.07,-4.49,13.93,36.48,-7.05,4.37,109.9,-2.68,107.21,,,
5921,16.98,45.09,2.02,0,0.02,0,2.59,-5.53,15.24,38.05,-7.32,4.43,114.46,-2.89,111.56,,,
5931,9.59,51.91,-4.72,0,0.02,0,0.54,-5.56,16.46,38.62,-6.75,4.37,106.87,-2.38,104.49,,,
5941,7.88,46.56,-0.12,0,0.03,0,-0.56,-4.55,15.3,36.98,-7.2,4.42,101.52,-2.77,98.74,,,
5951,11.16,43.13,1.02,0,0.04,0,-2.02,-4.72,15.44,36.93,-7.38,4.42,100.98,-2.96,98.02,,,
5961,15.13,53.41,0.92,0,0.02,0,-3.32,-4.74,14.87,36.63,-7.37,4.38,112.93,-2.99,109.94,,,
5971,15.56,48.83,-0.56,0,0.05,0,-1.42,-4.62,15.98,36.76,-7.42,4.36,110.58,-3.05,107.53,,,
5981,11.61,58.74,-0.36,0,0.01,0,-1.79,-4.93,14.49,37.46,-6.88,4.4,115.23,-2.48,112.75,,,
5991,14.6,40.77,-0.12,0,0.01,0,-1.05,-4.4,13.66,36.43,-7.48,4.41,99.9,-3.07,96.83,,,
6001,18.39,46.06,0.85,0,0.03,0,2.57,-4.72,11.82,37.01,-7.32,4.45,112.02,-2.87,109.15,,,
6011,7.63,47.68,-1.25,0,0.01,0,0.15,-5.68,14.15,38.58,-7.02,4.41,101.27,-2.61,98.66,,,
6021,12.97,49.83,-0.23,0,0.01,0,0.71,-4.55,13.52,36.14,-7.65,4.44,108.4,-3.21,105.19,,,
6031,10.29,50.58,-0.4,0,0.08,0,0.1,-4.64,13.51,36.84,-7.02,4.39,106.38,-2.63,103.75,,,
6041,12.03,49.38,-0.52,0,0.01,0,1.45,-5.76,12.85,37.93,-7.72,4.4,107.36,-3.32,104.04,,,
6051,12.65,46.01,1.05,0,0.01,0,3.14,-4.64,15.38,36.41,-7.33,4.39,110,-2.94,107.06,,,
6061,13.89,50.7,-1.12,0,0.08,0,0.59,-4.63,13.86,36.74,-6.59,4.39,110.1,-2.2,107.89,,,
6071,14.67,47.44,0.72,0,0.04,0,2.18,-5.02,15.88,37.35,-6.94,4.42,113.25,-2.52,110.73,,,
6081,11.87,59.62,-0.43,0,0.04,0,2.59,-4.59,15.59,36.79,-7.44,4.42,121.48,-3.02,118.46,,,
6091,13.07,49.53,-0.08,0,0.01,0,-0.68,-5.36,16.11,38.22,-7.23,4.41,110.84,-2.82,108.02,,,
6101,12.56,51.74,-1.89,0,0.03,0,-1.06,-5.1,14.17,38.04,-7.4,4.42,108.48,-2.98,105.51,,,
6111,9.46,53.32,-2.38,0,0.01,0,-4.69,-4.99,13.78,37.43,-7.05,4.39,101.93,-2.66,99.27,,,
6121,11.83,50.85,-0.42,0,0,0,2.33,-5.53,14.66,37.67,-7.3,4.43,111.38,-2.88,108.51,,,
6131,6.63,52.01,-2.86,0,0,0,1.43,-4.61,14.51,36.41,-7.36,4.42,103.52,-2.94,100.58,,,
6141,10.49,49.66,0.08,0,0,0,5.54,-4.8,16.06,36.75,-7.3,4.38,113.79,-2.92,110.87,,,
6151,16.83,52.02,-1.23,0,0.03,0,-0.64,-4.49,15.84,36.37,-7.29,4.41,114.71,-2.88,111.83,,,
6161,11.44,53.57,0.39,0,0.03,0,0.67,-4.59,14.54,37.02,-7.22,4.43,113.06,-2.79,110.27,,,
6171,14.06,49.48,1.59,0,0.05,0,-2.94,-4.7,13.27,36.79,-7.24,4.46,107.59,-2.78,104.82,,,
6181,15.93,47.93,-0.39,0,0.01,0,-0.85,-4.72,14.87,36.5,-7.22,4.43,109.28,-2.8,106.48,,,
6191,14.3,48.29,-2.13,0,0.02,0,0.1,-4.55,16.45,36.95,-7.12,4.38,109.43,-2.74,106.7,,,
6201,12.99,57.29,-2.83,0,0.02,0,-1.14,-4.86,13.72,37.07,-6.84,4.45,112.25,-2.39,109.86,,,
6211,17.26,45.87,-3.57,0,0.01,0,2.23,-5.44,15.16,37.93,-7.56,4.4,109.43,-3.15,106.28,,,
6221,14.02,52.96,-1.25,0,0.01,0,0.44,-4.67,12.86,37.05,-7.42,4.44,111.42,-2.98,108.44,,,
6231,15.31,48.56,-0.44,0,0.02,0,5.17,-5.5,15.92,38.43,-7.36,4.41,117.48,-2.95,114.52,,,
6241,8.34,61.71,-0.68,0,0.04,0,2.13,-4.86,15.11,37.59,-7.15,4.44,119.37,-2.71,116.66,,,
6251,14.96,52.31,1.77,0,0.03,0,-3.54,-5.73,14.26,37.66,-7.92,4.47,111.72,-3.46,108.26,,,
6261,13.5,51.65,-0.27,0,0.03,0,-1.08,-5.82,14.02,38.73,-7.25,4.43,110.76,-2.81,107.94,,,
6271,14.34,57.4,-3.45,0,0.01,0,-0.55,-4.56,11.97,36.56,-7.04,4.43,111.73,-2.62,109.12,,,
6281,12.87,50.72,-1.38,0,0.01,0,-0.48,-4.48,15.18,36.45,-7.2,4.44,108.89,-2.76,106.13,,,
6291,15.62,53.28,1.72,0,0.03,0,-2.12,-4.63,13.39,36.97,-7.1,4.45,114.26,-2.65,111.61,,,
6301,14.53,54.58,-2.7,0,0.01,0,-1.94,-5.27,14.6,37.64,-7.69,4.41,111.44,-3.28,108.16,,,
6311,13.5,56.28,1.12,0,0.04,0,-1.17,-4.67,14.94,36.72,-7.08,4.38,116.76,-2.71,114.05,,,
6321,13.42,50.47,1.45,0,0.06,0,-1,-4.89,16.06,37.19,-7.31,4.41,112.76,-2.9,109.86,,,
6331,14.93,49.87,-1.09,0,0.01,0,0.33,-4.66,14.83,36.96,-6.78,4.39,111.19,-2.4,108.8,,,
6341,14.91,43.07,-5.19,0,0.01,0,-0.93,-4.75,11.59,36.84,-7.22,4.37,95.56,-2.85,92.71,,,
6351,11.08,53.12,-1.4,0,0,0,0.68,-5.32,15.21,37.82,-7.31,4.39,111.18,-2.92,108.27,,,
6361,11.06,44.4,0.1,0,0.01,0,0.25,-4.67,16.2,36.79,-7.1,4.43,104.13,-2.67,101.46,,,
6371,14.29,61.29,1.12,0,0.07,0,-0.54,-4.53,13.25,37.2,-7.2,4.46,122.16,-2.75,119.41,,,
6381,9.82,49.29,-2.74,0,0.01,0,-2.23,-4.53,12.36,36.09,-7.38,4.41,98.07,-2.98,95.1,,,
6391,13.87,49.26,1,0,0.04,0,-1.11,-5.77,12.98,38.22,-7.31,4.44,108.5,-2.87,105.63,,,
6401,13.89,52.26,-1.27,0,0.01,0,0.49,-6.16,13.69,38.79,-7.67,4.4,111.71,-3.27,108.44,,,
