GENERALIZED BORN:,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,
7461,14.73,49.04,-2.53,0,0,0,3.43,-5.38,13.1,37.78,-7.12,4.38,110.17,-2.75,107.43,,,
7471,10.36,52.44,-1.63,0,0.05,0,1.33,-4.49,11.45,36.4,-7.44,4.35,105.91,-3.09,102.82,,,
7481,14.86,49.42,1.08,0,0.05,0,-0.36,-5.18,12.73,37.38,-7.45,4.39,109.98,-3.06,106.92,,,
7491,11.29,49.83,0.09,0,0.03,0,0.27,-5.73,12.24,38.56,-7.47,4.41,106.58,-3.06,103.52,,,
7501,14.38,49.72,-1.83,0,0.02,0,-0.7,-5.22,14.52,37.52,-7.21,4.41,108.41,-2.8,105.6,,,
7511,14.54,47.75,1.43,0,0.01,0,2.06,-5.71,15.4,38.98,-7.33,4.42,114.46,-2.9,111.56,,,
7521,14.04,56.45,1.06,0,0.1,0,3.16,-5.55,13.07,38.48,-7.25,4.4,120.81,-2.84,117.97,,,
7531,16.13,48.95,-4.25,0,0.01,0,-0.3,-5.61,13.57,38.64,-7.09,4.37,107.14,-2.73,104.41,,,
7541,15.97,42.56,0.48,0,0.04,0,-1.95,-5.48,13.63,38.31,-6.9,4.37,103.56,-2.53,101.03,,,
7551,12.38,48.55,-0.36,0,0.02,0,2.7,-5.23,13.56,37.68,-7.31,4.37,109.3,-2.94,106.37,,,
7561,13.61,52.87,-2.2,0,0.02,0,3.1,-4.86,14.66,37.13,-7.75,4.51,114.33,-3.24,111.09,,,
7571,15.98,49.5,-0.61,0,0.02,0,0.41,-5.83,12.19,38.63,-7.76,4.42,110.3,-3.33,106.97,,,
7581,13.1,44.32,2.37,0,0.05,0,2.09,-4.22,12.52,36.23,-7.33,4.42,106.46,-2.9,103.56,,,
7591,11.99,48.61,-0.55,0,0.06,0,0.37,-6.18,15.51,39.33,-7.57,4.42,109.15,-3.15,106,,,
7601,11.5,44.96,-1.57,0,0.01,0,0.29,-4.95,14.9,37.25,-7.26,4.36,102.4,-2.9,99.5,,,
7611,19.96,49.02,-1.65,0,0.02,0,-2.3,-5.29,11.67,37.62,-7.77,4.41,109.06,-3.36,105.69,,,
7621,13.46,53.22,-1.91,0,0.02,0,-0.51,-4.98,13.12,37.32,-7.25,4.41,109.74,-2.84,106.9,,,
7631,19.4,55.42,-0.99,0,0.01,0,-2.73,-5.55,13.12,38.19,-7.41,4.38,116.87,-3.03,113.84,,,
7641,12.19,54.04,0.78,0,0.02,0,1.82,-5.25,14.54,37.92,-7.48,4.4,116.06,-3.08,112.98,,,
7651,13.82,47.36,0.84,0,0.05,0,-0.21,-5.85,13.12,38.8,-6.85,4.36,107.93,-2.49,105.44,,,
7661,14.71,49.63,1.84,0,0.05,0,2.49,-4.9,15.26,37.05,-6.54,4.33,116.13,-2.21,113.92,,,
7671,13.06,52.82,-0.48,0,0.02,0,1.22,-5.3,15.65,38.22,-6.77,4.35,115.22,-2.42,112.79,,,
7681,21.38,45.29,0.97,0,0.03,0,-1.88,-5.83,11.91,38.77,-7.29,4.42,110.62,-2.87,107.75,,,
7691,11.19,59.73,-0.78,0,0.02,0,0.57,-5.27,16.3,38.23,-7.26,4.48,119.99,-2.78,117.21,,,
7701,10.55,46.92,-0.69,0,0.02,0,-0.93,-5.79,13.98,38.45,-7.42,4.38,102.5,-3.04,99.46,,,
7711,18.33,54.21,0.38,0,0.01,0,1.93,-5.53,13.49,38.3,-7.06,4.44,121.14,-2.62,118.52,,,
7721,16.49,42.26,2.16,0,0.08,0,4.51,-5.19,12.59,37.44,-7.43,4.4,110.33,-3.03,107.3,,,
7731,14.03,48.16,-1.41,0,0.02,0,1.68,-4.73,13.92,36.79,-7.56,4.43,108.46,-3.14,105.33,,,
7741,12.65,50.57,-2,0,0.02,0,-0.97,-5.69,13.74,39,-7.29,4.41,107.32,-2.88,104.44,,,
7751,16.57,61.08,1.17,0,0.02,0,-2.29,-5.72,12.3,38.8,-7.63,4.44,121.95,-3.19,118.76,,,
7761,9.98,56.09,-1.63,0,0.01,0,0.59,-5.25,13.75,37.53,-7.66,4.37,111.06,-3.3,107.76,,,
7771,13.94,53.43,-1.59,0,0.02,0,-0.04,-5.62,15.81,38.27,-7.61,4.42,114.22,-3.19,111.03,,,
7781,9.89,52.37,-1.11,0,0,0,0.88,-5.33,13.17,37.51,-7.26,4.4,107.39,-2.86,104.53,,,
7791,13.11,48.92,-2.81,0,0.02,0,0.97,-5.79,13.11,38.17,-7.58,4.43,105.71,-3.15,102.56,,,
7801,15.04,49.07,1.99,0,0.01,0,-0.36,-5.46,16.09,38.54,-7.17,4.37,114.92,-2.8,112.12,,,
7811,11.98,53.84,2.6,0,0.02,0,-0.26,-5.59,14.87,38.45,-7.94,4.4,115.9,-3.54,112.36,,,
7821,17.82,51.08,1.89,0,0.02,0,1.32,-5.7,13.54,38.33,-7.55,4.4,118.29,-3.16,115.14,,,
7831,9.63,48.94,-2.31,0,0.01,0,2.77,-5.57,16.22,38.47,-7.05,4.39,108.17,-2.66,105.51,,,
7841,14.72,52.1,2.83,0,0.05,0,0.42,-5.28,13.95,37.91,-7.28,4.44,116.7,-2.84,113.86,,,
7851,10.93,47.93,-1.79,0,0.02,0,2.08,-5.36,12.66,37.06,-7.65,4.41,103.53,-3.24,100.3,,,
7861,12.23,56.8,-4.53,0,0.03,0,3.83,-5.69,13.15,38.52,-7.39,4.42,114.35,-2.96,111.38,,,
7871,13.16,62.11,2.56,0,0.1,0,0.52,-5.14,11.92,37.78,-7.52,4.48,123.01,-3.04,119.97,,,
7881,14.87,61.02,1.3,0,0.09,0,1.83,-6.6,12.56,40.17,-7.74,4.38,125.25,-3.36,121.89,,,
7891,16.81,47.96,1.59,0,0.05,0,-2.48,-5.46,12.04,38.35,-7.31,4.46,108.87,-2.85,106.01,,,
7901,18.9,49.96,-1.06,0,0.03,0,-0.7,-6.25,13.29,39.19,-7.3,4.42,113.35,-2.88,110.47,,,
7911,17.04,49.97,-0.03,0,0.01,0,-0.69,-5.29,12.12,37.8,-7.64,4.43,110.94,-3.21,107.73,,,
7921,9.85,49.08,-3.47,0,0.01,0,5.27,-5.83,17.55,38.58,-7.24,4.38,111.04,-2.86,108.18,,,
7931,12.76,60.21,-0.53,0,0.02,0,-1.01,-5.99,15.58,39.41,-7.46,4.37,120.45,-3.09,117.36,,,
7941,17.5,53.06,0.84,0,0.04,0,0.67,-5.53,15.49,38.41,-7.35,4.47,120.5,-2.88,117.62,,,
7951,14.12,51.16,1.15,0,0.04,0,2.82,-5.57,12.62,38.24,-7.45,4.44,114.58,-3.01,111.57,,,
7961,14.01,47.34,0.17,0,0.01,0,1.4,-5.33,12.03,37.63,-7.64,4.41,107.26,-3.23,104.04,,,
7971,12.7,52.59,0.14,0,0.01,0,-0.99,-5.82,16.4,38.77,-7.47,4.37,113.78,-3.09,110.69,,,
7981,12.87,56.15,-1.82,0,0.03,0,0.48,-5.37,13.8,38.03,-7.73,4.39,114.15,-3.34,110.81,,,
7991,9.68,52.3,2.41,0,0.03,0,0.2,-5.23,15.14,37.89,-7.31,4.39,112.41,-2.92,109.48,,,
8001,11.21,51.09,-0.9,0,0.01,0,2.84,-6.05,12.83,38.58,-7.91,4.41,109.6,-3.5,106.1,,,
8011,12.04,53.73,-1.43,0,0.01,0,1.25,-5.82,13.47,39.08,-7.14,4.42,112.34,-2.73,109.61,,,
8021,15.01,52.95,0.6,0,0.02,0,0.86,-5.51,13.37,38.4,-7.71,4.42,115.71,-3.3,112.41,,,
8031,12.8,51.02,-0.92,0,0.01,0,2.11,-5.82,14.51,38.61,-7.57,4.38,112.33,-3.19,109.14,,,
8041,11.65,52.16,-1.9,0,0.07,0,1.01,-5.43,12.99,37.66,-7.89,4.43,108.22,-3.46,104.76,,,
8051,12.54,48.1,4.31,0,0.11,0,-0.44,-5.71,14.34,38.22,-7.6,4.4,111.47,-3.21,108.27,,,
8061,10.35,54.67,-3.27,0,0.03,0,-0.12,-5.61,15.61,38.57,-7.13,4.4,110.22,-2.73,107.49,,,
8071,12.71,50.19,0.57,0,0.02,0,2.12,-6.02,12.1,39.51,-7.74,4.44,111.19,-3.3,107.89,,,
8081,12.06,51.08,-3.88,0,0.01,0,0.05,-5.79,13.88,38.69,-7.5,4.42,106.11,-3.07,103.03,,,
8091,13.94,44.75,1.96,0,0.06,0,-0.14,-5.67,14.74,38.51,-7.76,4.47,108.15,-3.28,104.86,,,
8101,13.96,53.11,0.61,0,0.03,0,-1,-5.76,12.55,38.38,-7.66,4.46,111.89,-3.2,108.69,,,
8111,12.64,58.83,-1.38,0,0.01,0,1.11,-5.45,13.98,37.93,-7.82,4.41,117.67,-3.41,114.26,,,
8121,18.45,42.2,-0.05,0,0.02,0,-0.52,-5.81,14.11,38.56,-7.35,4.42,106.98,-2.93,104.05,,,
8131,14.32,37.96,0.59,0,0.03,0,1.31,-5.78,13.33,38.61,-7.6,4.43,100.35,-3.17,97.18,,,
8141,14.76,54.2,-0.21,0,0.02,0,0.6,-5.14,15.1,38.17,-7.14,4.38,117.5,-2.76,114.74,,,
8151,16.6,46.88,0.53,0,0.06,0,3.19,-5.11,13.34,37.6,-7.41,4.38,113.1,-3.02,110.07,,,
8161,15.27,48.7,2.58,0,0.05,0,-4.89,-6.43,15.61,40.55,-6.49,4.46,111.44,-2.03,109.41,,,
8171,11.39,45.79,0.46,0,0.05,0,3.7,-5.07,15.83,37.63,-7.64,4.42,109.77,-3.23,106.54,,,
8181,11.34,55.18,-2.78,0,0.02,0,-1.36,-5.38,11.56,38.38,-7.5,4.4,106.96,-3.11,103.85,,,
8191,9.48,49.6,-0.51,0,0.05,0,0.95,-5.21,15.39,37.71,-7.72,4.43,107.45,-3.3,104.16,,,
8201,10.69,47.14,-0.47,0,0.02,0,2.19,-6.28,13.71,39.65,-7.1,4.39,106.65,-2.71,103.94,,,
8211,14.36,51.1,-2.9,0,0.01,0,5.28,-4.93,12.54,37.3,-6.88,4.38,112.76,-2.5,110.26,,,
8221,13.8,45.67,1.89,0,0.07,0,0.99,-5.47,13.52,38.3,-7.49,4.42,108.77,-3.07,105.69,,,
8231,15.15,46.96,-0.6,0,0.01,0,3.1,-5.21,14.99,37.77,-7.27,4.45,112.17,-2.82,109.35,,,
8241,14.26,49.8,0.64,0,0.02,0,1.67,-5.65,13.48,38.87,-7.17,4.43,113.11,-2.74,110.37,,,
8251,12.43,55,-1.4,0,0.02,0,-2.46,-5.79,13.17,39.07,-7.43,4.41,110.03,-3.02,107.01,,,
8261,13.65,40.58,-0.96,0,0.01,0,-1.12,-5.48,16.43,38.13,-6.99,4.38,101.25,-2.61,98.64,,,
8271,14.48,47.3,-2.32,0,0.02,0,1.86,-5.9,14.87,38.72,-7.33,4.39,109.03,-2.93,106.1,,,
8281,15.44,49.96,-1.64,0,0.02,0,-0.57,-5.86,13.24,38.94,-6.91,4.42,109.53,-2.49,107.04,,,
8291,11.34,52.73,-1.34,0,0.02,0,0.88,-5.66,12.76,38.3,-7.75,4.41,109.02,-3.34,105.68,,,
8301,12.32,41.12,3.9,0,0.07,0,1.76,-5.19,14.96,38.12,-7.19,4.44,107.08,-2.75,104.32,,,
8311,12.78,56.19,1.32,0,0.04,0,1.13,-5.49,13.61,37.94,-7.41,4.46,117.52,-2.95,114.58,,,
8321,11.12,47.01,1.15,0,0.08,0,4.26,-4.36,15.58,36.34,-7.45,4.43,111.18,-3.02,108.16,,,
8331,13.36,54.36,0.9,0,0.04,0,1.63,-5.4,13.54,38.43,-7.51,4.4,116.86,-3.11,113.75,,,
8341,14.28,44.65,-3.77,0,0.06,0,1.56,-5.41,14.65,38.33,-7.1,4.44,104.35,-2.65,101.7,,,
8351,12.53,57.16,0.53,0,0.03,0,0.76,-5.98,13,39.27,-7.43,4.44,117.3,-2.99,114.31,,,
8361,9.93,57.44,0.08,0,0.05,0,0.67,-5.36,13.29,37.84,-7.41,4.44,113.94,-2.97,110.97,,,
8371,10.02,48.22,-4.29,0,0.05,0,6.89,-5.87,12.57,39.07,-7.44,4.39,106.65,-3.05,103.59,,,
8381,12.63,40.13,-5.35,0,0.02,0,1.24,-5.18,13.69,37.81,-7.63,4.43,94.99,-3.2,91.79,,,
8391,18.68,55.07,-2.18,0,0.01,0,-3.34,-5.17,12.5,37.4,-7.51,4.43,112.97,-3.09,109.89,,,
8401,10.63,45.85,-0.6,0,0.03,0,0.48,-5.13,13.87,38.02,-7.64,4.41,103.14,-3.23,99.91,,,
8411,15.9,54.58,2.83,0,0.04,0,2.82,-5.43,14.36,37.67,-7.69,4.44,122.77,-3.24,119.52,,,
8421,13.76,47.86,-1.64,0,0.01,0,0.07,-5.74,13.37,38.68,-7.74,4.39,106.37,-3.35,103.02,,,
8431,17.72,50.97,-2.07,0,0.01,0,-2.37,-4.8,15.21,36.32,-7.62,4.42,111.01,-3.2,107.81,,,
8441,14.6,45.89,-1.86,0,0.05,0,3.76,-5.28,13.37,37.9,-7.39,4.41,108.45,-2.98,105.47,,,
8451,13.21,49.95,-2.56,0,0.02,0,0.6,-5.45,13.75,37.84,-7.21,4.42,107.36,-2.78,104.57,,,
8461,12.94,61.58,-4.9,0,0,0,-0.01,-5.5,15.01,37.43,-8.04,4.51,116.54,-3.53,113.01,,,
8471,16.57,46.76,-0.52,0,0.03,0,2.25,-4.67,12.27,36.8,-7.27,4.36,109.48,-2.91,106.57,,,
8481,13.43,49.84,-0.82,0,0.04,0,2.46,-5.27,14.55,38.21,-7.15,4.43,112.44,-2.71,109.72,,,
8491,16.75,45.18,0.66,0,0.04,0,3.62,-5.37,15.34,37.89,-7.46,4.37,114.11,-3.08,111.03,,,
8501,12.43,54.55,1.84,0,0.02,0,1.04,-4.63,14.79,36.67,-7.25,4.49,116.71,-2.77,113.94,,,
8511,17.97,50.39,-2.45,0,0.01,0,0.23,-5.36,12.22,38.27,-7.28,4.43,111.27,-2.84,108.43,,,
8521,12.64,49.69,1.41,0,0.02,0,-0.28,-5.41,14.05,38.14,-7.46,4.42,110.27,-3.04,107.23,,,
8531,13.09,49.67,-1.55,0,0.01,0,1.01,-5.82,14.03,38.88,-6.97,4.4,109.3,-2.56,106.74,,,
8541,10.79,50.28,2.15,0,0.06,0,2.2,-5.3,15.02,37.94,-6.9,4.37,113.15,-2.53,110.62,,,
8551,12.5,49.3,1.74,0,0.02,0,-2.76,-5.56,15.1,38.79,-7.12,4.43,109.13,-2.69,106.44,,,
8561,15.1,49.74,-1.71,0,0.01,0,-0.02,-4.81,12.07,36.65,-7.23,4.38,107.03,-2.85,104.18,,,
8571,16.66,49.81,-1.34,0,0.08,0,1.58,-4.81,13.22,36.96,-7.36,4.43,112.16,-2.94,109.22,,,
8581,8.92,52.09,-1.48,0,0.01,0,-1.07,-4.73,13.08,37.17,-6.65,4.35,103.99,-2.3,101.68,,,
8591,14.64,48.66,-1.14,0,0,0,-1.7,-4.6,12.66,37.43,-7.08,4.44,105.95,-2.63,103.31,,,
8601,14.96,55.41,1.38,0,0.02,0,8.94,-5.06,13.43,36.9,-7.48,4.41,125.97,-3.07,122.9,,,
8611,10.76,50.43,1.53,0,0.04,0,-2.22,-4.66,13.78,37.02,-7.14,4.44,106.69,-2.71,103.98,,,
8621,10.79,43.84,-1.66,0,0.02,0,-0.71,-4.85,13.83,37,-6.97,4.42,98.25,-2.55,95.7,,,
8631,12.54,42.28,-2.39,0,0.03,0,2.6,-5.39,13.02,37.75,-7.74,4.43,100.43,-3.31,97.12,,,
8641,17.07,49.14,1.63,0,0.06,0,0.88,-4.68,13.11,36.64,-7.59,4.44,113.85,-3.15,110.7,,,
8651,15.68,48.77,-3.83,0,0.01,0,4.93,-5.66,13.74,38.42,-7.46,4.41,112.07,-3.05,109.03,,,
8661,31.1,48.38,-2.82,0,0.02,0,0.93,-5.03,13.53,36.99,-7.64,4.4,123.1,-3.24,119.85,,,
8671,11.26,48.88,-1.58,0,0.03,0,2.06,-5.36,14.23,37.79,-7.56,4.45,107.3,-3.11,104.19,,,
8681,11.57,52.32,-2.55,0,0.02,0,0.2,-5.56,14.79,38.27,-7.32,4.41,109.06,-2.91,106.15,,,
8691,20.41,48.59,-1.41,0,0.02,0,2.02,-5.53,13.45,37.95,-7.66,4.42,115.5,-3.23,112.27,,,
8701,12.73,55.03,0.01,0,0.02,0,1.41,-5.43,13.03,38.4,-7.16,4.49,115.19,-2.68,112.52,,,
8711,8.91,55.17,-1.29,0,0.04,0,5.54,-5.81,13.66,38.97,-7.37,4.45,115.19,-2.92,112.27,,,
8721,12.84,51.74,1.45,0,0.03,0,1.9,-5.57,13.96,38.25,-7.45,4.35,114.61,-3.09,111.52,,,
8731,16.83,48.98,-2.02,0,0.03,0,0.69,-5.65,13.65,38.34,-7.62,4.46,110.86,-3.16,107.69,,,
8741,10.79,50.62,-1.02,0,0.02,0,0.02,-5.68,13.83,38.66,-7.46,4.43,107.23,-3.03,104.21,,,
8751,12.43,52.18,-2.07,0,0.03,0,-1.29,-5.38,12.01,37.77,-7.54,4.41,105.69,-3.12,102.56,,,
8761,16.72,44.84,0.58,0,0.02,0,1.36,-5.07,14.27,37.05,-7.48,4.43,109.78,-3.05,106.73,,,
8771,12.93,47.95,-1.56,0,0.02,0,-0.64,-5.71,13.92,38.49,-7.48,4.4,105.39,-3.08,102.31,,,
8781,16.5,46.77,-2.69,0,0.02,0,3.01,-5.6,13.56,38.47,-7.32,4.4,110.04,-2.92,107.12,,,
8791,14.44,59.63,-1.93,0,0.03,0,-1.18,-6.07,13.78,38.67,-7.2,4.48,117.37,-2.72,114.64,,,
8801,15.69,48.62,-2.42,0,0,0,0.51,-5.8,15.36,38.67,-7.76,4.43,110.63,-3.33,107.3,,,
8811,14.46,46.41,1.33,0,0.03,0,-1.71,-5.36,14.1,38.15,-7.36,4.44,107.4,-2.92,104.48,,,
8821,15,47.41,0.55,0,0.02,0,-1.3,-5.37,14.58,37.9,-7.3,4.38,108.79,-2.92,105.87,,,
8831,13.74,47.85,0.21,0,0.01,0,1.17,-5.11,13.46,37.53,-6.98,4.41,108.86,-2.58,106.28,,,
8841,14.41,46.41,0.87,0,0.02,0,-1.4,-5.88,13.42,38.73,-7.15,4.42,106.59,-2.73,103.85,,,
8851,11.01,44.03,0.42,0,0.04,0,2.29,-4.96,15.8,37.55,-7.02,4.36,106.18,-2.66,103.52,,,
8861,14.34,52.57,-2.81,0,0.02,0,2.63,-5.67,13.83,38.38,-7.38,4.4,113.28,-2.98,110.3,,,
8871,12.73,52.54,-2.28,0,0.05,0,2.17,-5.2,15.48,38.05,-6.97,4.45,113.54,-2.52,111.02,,,
8881,9.62,46.59,-1.17,0,0.02,0,0.03,-5.65,14.79,38.17,-7.19,4.39,102.41,-2.8,99.62,,,
8891,18.58,47.57,-1.19,0,0.01,0,-1.24,-5.27,14.61,37.85,-7.08,4.42,110.92,-2.66,108.25,,,
8901,12.94,52.86,0.8,0,0.06,0,2.02,-5.09,14.33,37.53,-7.69,4.43,115.45,-3.26,112.19,,,
8911,13.01,55.09,-3.36,0,0.01,0,-0.1,-5.18,13.85,37.46,-7.52,4.46,110.77,-3.06,107.71,,,
8921,7.55,47.76,1.87,0,0.04,0,-0.35,-4.92,15.09,37.59,-7.31,4.46,104.63,-2.84,101.79,,,
8931,15.67,56.21,-1.64,0,0.03,0,-1.84,-5.64,12.96,38.32,-7.57,4.4,114.07,-3.17,110.89,,,
8941,10.85,50.04,-2.1,0,0.03,0,-0.89,-5.84,13.07,38.81,-7.81,4.43,103.97,-3.38,100.59,,,
8951,10.23,46.89,-0.97,0,0.03,0,0.8,-5.7,15.8,38.88,-6.84,4.41,105.97,-2.43,103.55,,,
8961,15.88,44.83,-0.55,0,0.01,0,-2.19,-5.43,14.25,38.54,-7.56,4.44,105.34,-3.12,102.22,,,
8971,13.4,52.02,-0.88,0,0.01,0,-0.13,-5.85,15.5,38.56,-7.03,4.38,112.63,-2.64,109.99,,,
8981,17.83,56.08,0.69,0,0.01,0,-2.4,-5.35,13.02,38.33,-7.35,4.37,118.21,-2.97,115.24,,,
8991,11.63,50.33,1.14,0,0.01,0,1.84,-5.19,16.64,37.43,-7.09,4.41,113.82,-2.68,111.14,,,
9001,10.72,62.56,-3.7,0,0.01,0,-1.98,-5.93,16.06,38.68,-6.88,4.42,116.43,-2.46,113.97,,,
9011,9.85,43.09,-1.14,0,0.03,0,1.32,-5.21,14.23,37.72,-7.54,4.35,99.88,-3.18,96.69,,,
9021,12.98,63.03,-0.79,0,0,0,0.82,-5.64,14.72,38.27,-7.36,4.41,123.4,-2.95,120.45,,,
9031,15.01,53.25,-1.04,0,0.02,0,0.3,-5.62,15.76,38.14,-7.6,4.37,115.82,-3.22,112.6,,,
9041,12.42,55.48,-1.23,0,0.01,0,-2,-5.54,13.22,37.93,-7.3,4.34,110.3,-2.95,107.35,,,
9051,15.58,55.46,-0.05,0,0.04,0,-1.37,-5.63,12.81,38.41,-7.09,4.37,115.25,-2.72,112.54,,,
9061,15.83,41.99,-1.1,0,0.02,0,2.53,-6.19,13.07,39.43,-7.02,4.38,105.58,-2.65,102.93,,,
9071,15.07,56.22,0.59,0,0.02,0,2.65,-5.58,15.89,38.02,-7.02,4.37,122.88,-2.65,120.23,,,
9081,11.04,50.68,-1.26,0,0.01,0,-0.26,-4.53,14.38,36.27,-7,4.32,106.33,-2.68,103.65,,,
9091,10.15,49.82,-2.92,0,0.04,0,1.74,-5.67,14.97,38.18,-7.44,4.42,106.3,-3.01,103.29,,,
9101,13.94,55.43,6.31,0,0.09,0,-0.2,-4.52,14.38,36.6,-7.39,4.39,122.03,-3,119.03,,,
9111,18.09,62.27,2.01,0,0.08,0,-2.06,-5.73,11.01,38.5,-7.35,4.38,124.16,-2.96,121.2,,,
9121,7.15,53.36,0.81,0,0.01,0,-0.33,-6.04,15.77,39.09,-7.07,4.32,109.81,-2.74,107.07,,,
9131,11.61,56.55,-0.43,0,0.01,0,-2.54,-5.59,13.99,38.28,-7.65,4.4,111.88,-3.25,108.63,,,
9141,14.78,53.75,-2.58,0,0.01,0,0.19,-4.85,13.89,37.53,-6.77,4.36,112.7,-2.4,110.3,,,
9151,11.64,43.68,3.39,0,0.05,0,1.21,-5.55,14.98,38.59,-7.26,4.35,107.98,-2.91,105.07,,,
9161,14.83,57.08,-4,0,0,0,-0.59,-5.1,12.53,37.58,-6.95,4.35,112.33,-2.6,109.73,,,
9171,13.2,59.07,-1.39,0,0.01,0,-4.9,-5.37,14.19,38.41,-7.54,4.39,113.21,-3.15,110.06,,,
9181,14.58,52.46,-0.88,0,0.02,0,1.1,-4.99,13.99,37.16,-7.1,4.37,113.43,-2.73,110.7,,,
9191,14.21,55.84,-2.64,0,0,0,1.98,-5.47,15.32,38.04,-7.52,4.44,117.29,-3.07,114.21,,,
9201,14.08,46.18,-0.91,0,0.01,0,7.8,-5.69,11.87,38.05,-8,4.41,111.39,-3.59,107.79,,,
9211,17.55,52.14,-3.05,0,0,0,1.43,-5.64,11.79,38.3,-7.54,4.35,112.53,-3.18,109.35,,,
9221,10.94,58.75,3.91,0,0.07,0,3.44,-5.78,15.95,38.38,-7.39,4.39,125.66,-3,122.66,,,
9231,12.62,55.48,-1.6,0,0.03,0,-1.33,-4.54,14.49,36.62,-6.4,4.34,111.76,-2.06,109.7,,,
9241,11.65,48.62,-0.49,0,0.01,0,1.53,-5.21,12.28,37.23,-7.43,4.42,105.64,-3.01,102.63,,,
9251,12.4,58.89,-0.52,0,0.03,0,2.99,-5.37,14.33,37.85,-7.56,4.33,120.62,-3.22,117.39,,,
9261,18.7,50.32,-3.64,0,0.04,0,0.5,-4.71,12.72,36.56,-7.13,4.42,110.49,-2.71,107.78,,,
9271,11.31,43.81,-1.41,0,0.02,0,-1.28,-5.4,13.34,38.23,-7.5,4.39,98.63,-3.11,95.52,,,
9281,19.71,48.33,-2.47,0,0.05,0,0.63,-5.48,14.4,37.79,-7.76,4.44,112.96,-3.31,109.64,,,
9291,11.28,40.92,-2.84,0,0.03,0,0.03,-5.12,13.34,37.87,-6.83,4.38,95.5,-2.45,93.06,,,
9301,13.83,44.39,-1.91,0,0.01,0,0.35,-5.44,12.85,38,-7.62,4.36,102.08,-3.26,98.82,,,
9311,13.35,48.09,-0.55,0,0.01,0,0.86,-4.75,13.75,36.84,-7.04,4.3,107.6,-2.73,104.87,,,
9321,9.78,57.73,3.11,0,0.19,0,0.75,-6.04,14.77,39.27,-7.6,4.43,119.55,-3.17,116.38,,,
9331,22.91,45.99,-4.24,0,0,0,0.81,-6.28,12.52,39.55,-7.43,4.38,111.27,-3.05,108.22,,,
9341,18.55,46.49,-1.82,0,0,0,-1.27,-4.78,13.11,37.34,-6.68,4.36,107.62,-2.32,105.3,,,
9351,9.81,56.59,-1.89,0,0.01,0,-2.04,-5.82,12.26,38.51,-8.14,4.39,107.43,-3.75,103.68,,,
9361,16.28,48.11,0.1,0,0.01,0,0.52,-5.34,15.7,38.11,-7.66,4.36,113.48,-3.3,110.19,,,
9371,17.7,46.57,2.11,0,0.02,0,-2.43,-5.7,12.41,38.28,-7.42,4.43,108.97,-3,105.97,,,
9381,15.97,43.29,0.13,0,0.01,0,1.41,-5.55,14.2,38.05,-7.03,4.38,107.53,-2.65,104.87,,,
9391,13.81,45.53,-2.24,0,0.02,0,2.3,-6.08,15.46,39.13,-7.25,4.38,107.93,-2.87,105.07,,,
9401,13.93,58.56,-3.26,0,0.01,0,-1.1,-5.74,10.19,38.42,-7.24,4.42,111,-2.81,108.19,,,
9411,14.68,40.27,-0.19,0,0.01,0,-1.79,-4.58,16.03,36.19,-7.07,4.35,100.62,-2.72,97.9,,,
9421,10.94,47.07,0.22,0,0.05,0,3.94,-4.69,15.39,36.64,-7.26,4.32,109.55,-2.94,106.61,,,
9431,16.71,53.32,-3.54,0,0,0,-0.9,-5.98,13.04,39.32,-7.13,4.37,111.97,-2.76,109.21,,,
9441,17.65,59.88,-0.88,0,0.04,0,0.07,-4.87,11.85,36.58,-7.4,4.38,120.33,-3.02,117.31,,,
9451,13.44,43.83,0.51,0,0.04,0,0.33,-5.37,12.97,38.04,-7.89,4.37,103.8,-3.52,100.28,,,
9461,11.3,57.96,-0.89,0,0.02,0,-1.01,-5.44,13.55,38.17,-7.95,4.34,113.66,-3.61,110.05,,,
9471,13.31,58.46,-4.46,0,0,0,-0.28,-4.97,12.6,37.08,-7.37,4.38,111.76,-2.99,108.77,,,
9481,17.42,51.27,0.44,0,0.04,0,-1.73,-4.34,13.99,36.61,-7.32,4.37,113.71,-2.94,110.76,,,
9491,14.52,50.62,-3.03,0,0.05,0,3.97,-5.9,14.28,38.78,-6.67,4.37,113.3,-2.3,111,,,
9501,20.61,54.01,-0.5,0,0.02,0,-0.31,-4.48,13.7,37,-6.83,4.41,120.05,-2.41,117.64,,,
9511,14.46,47.42,-1.68,0,0.01,0,1.9,-5.86,14.16,39.16,-7.66,4.43,109.57,-3.23,106.34,,,
9521,12.93,46.7,-1.42,0,0.03,0,1.95,-4.58,13.98,36.6,-7.48,4.44,106.19,-3.04,103.15,,,
9531,16.97,51.21,-1.99,0,0.05,0,0.99,-5.13,15.93,37.83,-7.26,4.39,115.86,-2.86,113,,,
9541,11.57,48,-3.93,0,0.02,0,0.89,-5.75,12.92,38.4,-7.43,4.42,102.11,-3.02,99.1,,,
9551,15.53,44.98,-2.74,0,0.04,0,0.63,-5.81,13.72,38.35,-7.81,4.4,104.71,-3.41,101.29,,,
